pet_20441, 3380, 枕頭, 睡覺
pet_16147, 3360, 吃飯, 盛飯
pet_16300, 3360, 吃飯, 盛飯
pet_15872, 3360, 吃飯, 盛飯
pet_15872, 3360, 吃飯, 盛飯
pet_16259, 3360, 吃飯, 盛飯
pet_7930, 3360, 吃飯, 盛飯
pet_15872, 3360, 吃飯, 盛飯
pet_20066, 3366, 蛋糕, 麵粉
pet_20201, 3366, 蛋糕, 麵粉
pet_20147, 3366, 蛋糕, 麵粉
pet_16890, 3366, 蛋糕, 麵粉
pet_19894, 3366, 蛋糕, 麵粉
pet_19316, 3366, 蛋糕, 麵粉
pet_18518, 3366, 蛋糕, 麵粉
pet_18518, 3366, 蛋糕, 麵粉
pet_19041, 3366, 蛋糕, 麵粉
pet_19048, 3366, 蛋糕, 麵粉
pet_18108, 3366, 蛋糕, 麵粉
pet_18001, 3366, 蛋糕, 麵粉
pet_17068, 3366, 蛋糕, 麵粉
pet_9910, 3366, 蛋糕, 麵粉
pet_2317, 3366, 蛋糕, 麵粉
pet_16194, 3366, 蛋糕, 麵粉
pet_16021, 3366, 蛋糕, 麵粉
pet_20732, 3384, 手機, 震動
pet_19806, 3384, 手機, 震動
pet_8093, 3384, 手機, 震動
pet_20206, 3384, 手機, 震動
pet_18939, 3384, 手機, 震動
pet_20113, 3384, 手機, 震動
pet_20121, 3384, 手機, 震動
pet_19806, 3384, 手機, 震動
pet_19179, 3384, 手機, 震動
pet_19672, 3384, 手機, 震動
pet_18741, 3384, 手機, 震動
pet_19309, 3384, 手機, 震動
pet_18810, 3384, 手機, 震動
pet_18902, 3384, 手機, 震動
pet_18404, 3384, 手機, 震動
pet_17596, 3384, 手機, 震動
pet_18001, 3384, 手機, 震動
pet_386, 3384, 手機, 震動
pet_16960, 3384, 手機, 震動
pet_17526, 3384, 手機, 震動
pet_14718, 3384, 手機, 震動
pet_17357, 3384, 手機, 震動
pet_17286, 3384, 手機, 震動
pet_17104, 3384, 手機, 震動
pet_16401, 3384, 手機, 震動
pet_4827, 3385, 笑, 開心
pet_20670, 3385, 笑, 開心
pet_20046, 3385, 笑, 開心
pet_19269, 3385, 笑, 開心
pet_18159, 3385, 笑, 開心
pet_17443, 3385, 笑, 開心
pet_15677, 3385, 笑, 開心
pet_12822, 3385, 笑, 開心
pet_14624, 3385, 笑, 開心
pet_12794, 3385, 笑, 開心
pet_14101, 3385, 笑, 開心
pet_13455, 3385, 笑, 開心
pet_13440, 3385, 笑, 開心
pet_11915, 3385, 笑, 開心
pet_11722, 3385, 笑, 開心
pet_11405, 3385, 笑, 開心
pet_11538, 3385, 笑, 開心
pet_20310, 3412, 肚子餓, 吃東西
pet_19855, 3412, 肚子餓, 吃東西
pet_2273, 3412, 肚子餓, 吃東西
pet_12363, 3412, 肚子餓, 吃東西
pet_3362, 3412, 肚子餓, 吃東西
pet_17859, 3412, 肚子餓, 吃東西
pet_18457, 3412, 肚子餓, 吃東西
pet_17366, 3412, 肚子餓, 吃東西
pet_16706, 3412, 肚子餓, 吃東西
pet_17218, 3412, 肚子餓, 吃東西
pet_17324, 3412, 肚子餓, 吃東西
pet_7569, 3412, 肚子餓, 吃東西
pet_7179, 3412, 肚子餓, 吃東西
pet_7051, 3412, 肚子餓, 吃東西
pet_16220, 3412, 肚子餓, 吃東西
pet_15662, 3412, 肚子餓, 吃東西
pet_15785, 3412, 肚子餓, 吃東西
pet_15785, 3412, 肚子餓, 吃東西
pet_15670, 3412, 肚子餓, 吃東西
pet_15205, 3412, 肚子餓, 吃東西
pet_13470, 3412, 肚子餓, 吃東西
pet_12688, 3412, 肚子餓, 吃東西
pet_8413, 3412, 吃飯, 看電視
pet_20307, 3412, 吃飯, 看電視
pet_20205, 3412, 吃飯, 看電視
pet_19672, 3412, 吃飯, 看電視
pet_19592, 3412, 吃飯, 看電視
pet_19179, 3412, 吃飯, 看電視
pet_19034, 3412, 吃飯, 看電視
pet_18085, 3412, 吃飯, 看電視
pet_7569, 3412, 吃飯, 看電視
pet_17111, 3412, 吃飯, 看電視
pet_16703, 3412, 吃飯, 看電視
pet_16654, 3412, 吃飯, 看電視
pet_15785, 3412, 吃飯, 看電視
pet_4283, 3380, 筆, 寫字
pet_19804, 3380, 筆, 寫字
pet_7167, 3380, 筆, 寫字
pet_17169, 3380, 筆, 寫字
pet_17068, 3380, 筆, 寫字
pet_16101, 3380, 筆, 寫字
pet_15881, 3380, 筆, 寫字
pet_15881, 3380, 筆, 寫字
pet_15473, 3380, 筆, 寫字
pet_13626, 3380, 筆, 寫字
pet_13189, 3380, 筆, 寫字
pet_12530, 3380, 筆, 寫字
pet_12475, 3380, 筆, 寫字
pet_11140, 3380, 筆, 寫字
pet_127, 3380, 筆, 寫字
pet_11750, 3380, 筆, 寫字
pet_11909, 3380, 筆, 寫字
pet_19522, 3412, 無聊, 睡覺
pet_19938, 3412, 無聊, 睡覺
pet_19048, 3412, 無聊, 睡覺
pet_18741, 3412, 無聊, 睡覺
pet_18504, 3412, 無聊, 睡覺
pet_12660, 3412, 無聊, 睡覺
pet_17898, 3412, 無聊, 睡覺
pet_14580, 3412, 無聊, 睡覺
pet_14394, 3412, 無聊, 睡覺
pet_14262, 3412, 無聊, 睡覺
pet_14282, 3412, 無聊, 睡覺
pet_4193, 3412, 無聊, 睡覺
pet_12413, 3412, 無聊, 睡覺
pet_13628, 3412, 無聊, 睡覺
pet_12794, 3412, 無聊, 睡覺
pet_13226, 3412, 無聊, 睡覺
pet_20304, 3386, 賺錢, 生活
pet_18406, 3386, 賺錢, 生活
pet_20000, 3386, 賺錢, 生活
pet_19834, 3386, 賺錢, 生活
pet_12794, 3386, 賺錢, 生活
pet_19239, 3386, 賺錢, 生活
pet_18894, 3386, 賺錢, 生活
pet_18877, 3386, 賺錢, 生活
pet_18373, 3386, 賺錢, 生活
pet_18373, 3386, 賺錢, 生活
pet_18120, 3386, 賺錢, 生活
pet_17596, 3386, 賺錢, 生活
pet_17461, 3386, 賺錢, 生活
pet_10805, 3386, 賺錢, 生活
pet_16519, 3386, 賺錢, 生活
pet_15662, 3386, 賺錢, 生活
pet_16021, 3386, 賺錢, 生活
pet_15893, 3386, 賺錢, 生活
pet_14266, 3386, 賺錢, 生活
pet_14266, 3386, 賺錢, 生活
pet_20615, 3354, 看電視, 開心
pet_20234, 3354, 看電視, 開心
pet_12660, 3354, 看電視, 開心
pet_20244, 3354, 看電視, 開心
pet_20034, 3354, 看電視, 開心
pet_19855, 3354, 看電視, 開心
pet_18791, 3354, 看電視, 開心
pet_18459, 3354, 看電視, 開心
pet_18669, 3354, 看電視, 開心
pet_18373, 3354, 看電視, 開心
pet_17972, 3354, 看電視, 開心
pet_17684, 3354, 看電視, 開心
pet_17426, 3354, 看電視, 開心
pet_16902, 3354, 看電視, 開心
pet_16159, 3354, 看電視, 開心
pet_16519, 3354, 看電視, 開心
pet_16300, 3354, 看電視, 開心
pet_15662, 3354, 看電視, 開心
pet_16058, 3354, 看電視, 開心
pet_16101, 3354, 看電視, 開心
pet_16102, 3354, 看電視, 開心
pet_19627, 3360, 洗澡, 放熱水
pet_19239, 3360, 洗澡, 放熱水
pet_19239, 3360, 洗澡, 放熱水
pet_15829, 3360, 洗澡, 放熱水
pet_8383, 3360, 洗澡, 放熱水
pet_18373, 3360, 洗澡, 放熱水
pet_18159, 3360, 洗澡, 放熱水
pet_5227, 3360, 洗澡, 放熱水
pet_5227, 3360, 洗澡, 放熱水
pet_16168, 3360, 洗澡, 放熱水
pet_16399, 3360, 洗澡, 放熱水
pet_20681, 3393, 蟑螂, 殺蟲劑
pet_19677, 3393, 蟑螂, 殺蟲劑
pet_20149, 3393, 蟑螂, 殺蟲劑
pet_19956, 3393, 蟑螂, 殺蟲劑
pet_19887, 3393, 蟑螂, 殺蟲劑
pet_19538, 3393, 蟑螂, 殺蟲劑
pet_19109, 3393, 蟑螂, 殺蟲劑
pet_18713, 3393, 蟑螂, 殺蟲劑
pet_12512, 3393, 蟑螂, 殺蟲劑
pet_16395, 3393, 蟑螂, 殺蟲劑
pet_8383, 3393, 蟑螂, 殺蟲劑
pet_18541, 3393, 蟑螂, 殺蟲劑
pet_18404, 3393, 蟑螂, 殺蟲劑
pet_17596, 3393, 蟑螂, 殺蟲劑
pet_16942, 3393, 蟑螂, 殺蟲劑
pet_18001, 3393, 蟑螂, 殺蟲劑
pet_16978, 3393, 蟑螂, 殺蟲劑
pet_6509, 3393, 蟑螂, 殺蟲劑
pet_16300, 3393, 蟑螂, 殺蟲劑
pet_16529, 3393, 蟑螂, 殺蟲劑
pet_16300, 3393, 蟑螂, 殺蟲劑
pet_16370, 3393, 蟑螂, 殺蟲劑
pet_16785, 3412, 火災, 打119
pet_20284, 3412, 火災, 打119
pet_18507, 3412, 火災, 打119
pet_19319, 3412, 火災, 打119
pet_16300, 3412, 火災, 打119
pet_16300, 3412, 火災, 打119
pet_16349, 3412, 火災, 打119
pet_19472, 3412, 火災, 打119
pet_19444, 3412, 火災, 打119
pet_19269, 3412, 火災, 打119
pet_19239, 3412, 火災, 打119
pet_18788, 3412, 火災, 打119
pet_18568, 3412, 火災, 打119
pet_17112, 3412, 火災, 打119
pet_15762, 3412, 火災, 打119
pet_41, 3412, 火災, 打119
pet_18284, 3365, 眼睛, 臉
pet_17792, 3365, 眼睛, 臉
pet_17792, 3365, 眼睛, 臉
pet_16785, 3365, 眼睛, 臉
pet_16905, 3365, 眼睛, 臉
pet_9910, 3365, 眼睛, 臉
pet_7051, 3365, 眼睛, 臉
pet_15879, 3365, 眼睛, 臉
pet_15645, 3365, 眼睛, 臉
pet_15132, 3365, 眼睛, 臉
pet_12108, 3365, 眼睛, 臉
pet_12142, 3365, 眼睛, 臉
pet_6470, 3365, 眼睛, 臉
pet_1015, 3365, 眼睛, 臉
pet_3419, 3365, 眼睛, 臉
pet_3446, 3365, 眼睛, 臉
pet_20531, 3389, 大便, 肚子痛
pet_16349, 3389, 大便, 肚子痛
pet_19672, 3389, 大便, 肚子痛
pet_18001, 3389, 大便, 肚子痛
pet_18619, 3389, 大便, 肚子痛
pet_18373, 3389, 大便, 肚子痛
pet_16221, 3389, 大便, 肚子痛
pet_13641, 3389, 大便, 肚子痛
pet_5425, 3389, 大便, 肚子痛
pet_8230, 3389, 大便, 肚子痛
pet_5152, 3389, 大便, 肚子痛
pet_9457, 3389, 大便, 肚子痛
pet_8987, 3389, 大便, 肚子痛
pet_8538, 3389, 大便, 肚子痛
pet_8538, 3389, 大便, 肚子痛
pet_9084, 3389, 大便, 肚子痛
pet_5586, 3389, 大便, 肚子痛
pet_551, 3389, 大便, 肚子痛
pet_4261, 3389, 大便, 肚子痛
pet_20662, 3385, 睡覺, 無聊
pet_20234, 3385, 睡覺, 無聊
pet_20234, 3385, 睡覺, 無聊
pet_19813, 3385, 睡覺, 無聊
pet_19733, 3385, 睡覺, 無聊
pet_19627, 3385, 睡覺, 無聊
pet_18404, 3385, 睡覺, 無聊
pet_17803, 3385, 睡覺, 無聊
pet_17335, 3385, 睡覺, 無聊
pet_16745, 3385, 睡覺, 無聊
pet_16588, 3385, 睡覺, 無聊
pet_15670, 3385, 睡覺, 無聊
pet_16552, 3385, 睡覺, 無聊
pet_4770, 3385, 睡覺, 無聊
pet_16266, 3385, 睡覺, 無聊
pet_15985, 3385, 睡覺, 無聊
pet_15841, 3385, 睡覺, 無聊
pet_14282, 3385, 睡覺, 無聊
pet_14451, 3385, 睡覺, 無聊
pet_12768, 3385, 睡覺, 無聊
pet_11863, 3385, 睡覺, 無聊
pet_20106, 3360, 睡覺, 蓋棉被
pet_19522, 3360, 睡覺, 蓋棉被
pet_5098, 3360, 睡覺, 蓋棉被
pet_19627, 3360, 睡覺, 蓋棉被
pet_12363, 3360, 睡覺, 蓋棉被
pet_19712, 3360, 睡覺, 蓋棉被
pet_12363, 3360, 睡覺, 蓋棉被
pet_19666, 3360, 睡覺, 蓋棉被
pet_18931, 3360, 睡覺, 蓋棉被
pet_18159, 3360, 睡覺, 蓋棉被
pet_17044, 3360, 睡覺, 蓋棉被
pet_16702, 3360, 睡覺, 蓋棉被
pet_16336, 3360, 睡覺, 蓋棉被
pet_16292, 3360, 睡覺, 蓋棉被
pet_16259, 3360, 睡覺, 蓋棉被
pet_16785, 3353, 夏天, 吃冰
pet_20000, 3353, 夏天, 吃冰
pet_19806, 3353, 夏天, 吃冰
pet_19627, 3353, 夏天, 吃冰
pet_17657, 3353, 夏天, 吃冰
pet_19284, 3353, 夏天, 吃冰
pet_18939, 3353, 夏天, 吃冰
pet_18356, 3353, 夏天, 吃冰
pet_18505, 3353, 夏天, 吃冰
pet_18505, 3353, 夏天, 吃冰
pet_18363, 3353, 夏天, 吃冰
pet_18240, 3353, 夏天, 吃冰
pet_18124, 3353, 夏天, 吃冰
pet_17749, 3353, 夏天, 吃冰
pet_17749, 3353, 夏天, 吃冰
pet_16355, 3353, 夏天, 吃冰
pet_17414, 3353, 夏天, 吃冰
pet_17047, 3353, 夏天, 吃冰
pet_16300, 3353, 夏天, 吃冰
pet_5485, 3353, 夏天, 吃冰
pet_16147, 3353, 夏天, 吃冰
pet_20307, 3380, 吸管, 喝飲料
pet_18404, 3380, 吸管, 喝飲料
pet_19627, 3380, 吸管, 喝飲料
pet_17892, 3380, 吸管, 喝飲料
pet_248, 3380, 吸管, 喝飲料
pet_17733, 3380, 吸管, 喝飲料
pet_17007, 3380, 吸管, 喝飲料
pet_16679, 3380, 吸管, 喝飲料
pet_15172, 3380, 吸管, 喝飲料
pet_14580, 3380, 吸管, 喝飲料
pet_15849, 3380, 吸管, 喝飲料
pet_13850, 3380, 吸管, 喝飲料
pet_11414, 3380, 吸管, 喝飲料
pet_11449, 3380, 吸管, 喝飲料
pet_10867, 3380, 吸管, 喝飲料
pet_10746, 3380, 吸管, 喝飲料
pet_20701, 3360, 睡覺, 閉眼睛
pet_19239, 3360, 睡覺, 閉眼睛
pet_18020, 3360, 睡覺, 閉眼睛
pet_17461, 3360, 睡覺, 閉眼睛
pet_18004, 3360, 睡覺, 閉眼睛
pet_17733, 3360, 睡覺, 閉眼睛
pet_17526, 3360, 睡覺, 閉眼睛
pet_17044, 3360, 睡覺, 閉眼睛
pet_7569, 3360, 睡覺, 閉眼睛
pet_17003, 3360, 睡覺, 閉眼睛
pet_4206, 3360, 睡覺, 閉眼睛
pet_16159, 3360, 睡覺, 閉眼睛
pet_16336, 3360, 睡覺, 閉眼睛
pet_16259, 3360, 睡覺, 閉眼睛
pet_19627, 3385, 吃飯, 嘴饞
pet_19627, 3385, 吃飯, 嘴饞
pet_19855, 3385, 吃飯, 嘴饞
pet_18128, 3385, 吃飯, 嘴饞
pet_18003, 3385, 吃飯, 嘴饞
pet_18057, 3385, 吃飯, 嘴饞
pet_17109, 3385, 吃飯, 嘴饞
pet_17047, 3385, 吃飯, 嘴饞
pet_15723, 3385, 吃飯, 嘴饞
pet_16824, 3385, 吃飯, 嘴饞
pet_16700, 3385, 吃飯, 嘴饞
pet_16303, 3385, 吃飯, 嘴饞
pet_20641, 3383, 狗, 看家
pet_13313, 3383, 狗, 看家
pet_18833, 3383, 狗, 看家
pet_18136, 3383, 狗, 看家
pet_8383, 3383, 狗, 看家
pet_17461, 3383, 狗, 看家
pet_18159, 3383, 狗, 看家
pet_18404, 3383, 狗, 看家
pet_16300, 3383, 狗, 看家
pet_16745, 3383, 狗, 看家
pet_19499, 3380, 課本, 上課
pet_18286, 3380, 課本, 上課
pet_18596, 3380, 課本, 上課
pet_18617, 3380, 課本, 上課
pet_18642, 3380, 課本, 上課
pet_18505, 3380, 課本, 上課
pet_18173, 3380, 課本, 上課
pet_16942, 3380, 課本, 上課
pet_17780, 3380, 課本, 上課
pet_16033, 3380, 課本, 上課
pet_16084, 3380, 課本, 上課
pet_13357, 3380, 課本, 上課
pet_13782, 3380, 課本, 上課
pet_13925, 3380, 課本, 上課
pet_13925, 3380, 課本, 上課
pet_8581, 3380, 課本, 上課
pet_10409, 3380, 課本, 上課
pet_11453, 3380, 課本, 上課
pet_19806, 3360, 煮飯, 洗米
pet_19922, 3360, 煮飯, 洗米
pet_386, 3360, 煮飯, 洗米
pet_18282, 3360, 煮飯, 洗米
pet_18741, 3360, 煮飯, 洗米
pet_18770, 3360, 煮飯, 洗米
pet_18392, 3360, 煮飯, 洗米
pet_17883, 3360, 煮飯, 洗米
pet_18254, 3360, 煮飯, 洗米
pet_15043, 3360, 煮飯, 洗米
pet_17825, 3360, 煮飯, 洗米
pet_17657, 3360, 煮飯, 洗米
pet_16300, 3360, 煮飯, 洗米
pet_16300, 3360, 煮飯, 洗米
pet_16564, 3360, 煮飯, 洗米
pet_16564, 3360, 煮飯, 洗米
pet_16186, 3360, 煮飯, 洗米
pet_20531, 3366, 桌子, 鐵
pet_20602, 3366, 桌子, 鐵
pet_19922, 3366, 桌子, 鐵
pet_20337, 3366, 桌子, 鐵
pet_19472, 3366, 桌子, 鐵
pet_8956, 3366, 桌子, 鐵
pet_19028, 3366, 桌子, 鐵
pet_18700, 3366, 桌子, 鐵
pet_18540, 3366, 桌子, 鐵
pet_4992, 3366, 桌子, 鐵
pet_18404, 3366, 桌子, 鐵
pet_18136, 3366, 桌子, 鐵
pet_18136, 3366, 桌子, 鐵
pet_16890, 3366, 桌子, 鐵
pet_4770, 3366, 桌子, 鐵
pet_16300, 3366, 桌子, 鐵
pet_16300, 3366, 桌子, 鐵
pet_20369, 3353, 口渴, 喝水
pet_4283, 3353, 口渴, 喝水
pet_19828, 3353, 口渴, 喝水
pet_19883, 3353, 口渴, 喝水
pet_19627, 3353, 口渴, 喝水
pet_12794, 3353, 口渴, 喝水
pet_19406, 3353, 口渴, 喝水
pet_1652, 3353, 口渴, 喝水
pet_19184, 3353, 口渴, 喝水
pet_19028, 3353, 口渴, 喝水
pet_19090, 3353, 口渴, 喝水
pet_18826, 3353, 口渴, 喝水
pet_18791, 3353, 口渴, 喝水
pet_18282, 3353, 口渴, 喝水
pet_17847, 3353, 口渴, 喝水
pet_18173, 3353, 口渴, 喝水
pet_15872, 3353, 口渴, 喝水
pet_16101, 3353, 口渴, 喝水
pet_16205, 3353, 口渴, 喝水
pet_16259, 3353, 口渴, 喝水
pet_20408, 3386, 運動, 減肥
pet_20415, 3386, 運動, 減肥
pet_20420, 3386, 運動, 減肥
pet_18057, 3386, 運動, 減肥
pet_20190, 3386, 運動, 減肥
pet_20201, 3386, 運動, 減肥
pet_20147, 3386, 運動, 減肥
pet_12702, 3386, 運動, 減肥
pet_20000, 3386, 運動, 減肥
pet_20020, 3386, 運動, 減肥
pet_19712, 3386, 運動, 減肥
pet_19472, 3386, 運動, 減肥
pet_14163, 3386, 運動, 減肥
pet_19502, 3386, 運動, 減肥
pet_18858, 3386, 運動, 減肥
pet_17962, 3386, 運動, 減肥
pet_18404, 3386, 運動, 減肥
pet_18363, 3386, 運動, 減肥
pet_18311, 3386, 運動, 減肥
pet_5459, 3386, 運動, 減肥
pet_17244, 3386, 運動, 減肥
pet_17390, 3386, 運動, 減肥
pet_15881, 3386, 運動, 減肥
pet_13455, 3386, 運動, 減肥
pet_13673, 3386, 運動, 減肥
pet_19712, 3365, 手指, 手
pet_7167, 3365, 手指, 手
pet_15829, 3365, 手指, 手
pet_17473, 3365, 手指, 手
pet_16890, 3365, 手指, 手
pet_17829, 3365, 手指, 手
pet_17657, 3365, 手指, 手
pet_17033, 3365, 手指, 手
pet_16730, 3365, 手指, 手
pet_12134, 3365, 手指, 手
pet_16891, 3365, 手指, 手
pet_15810, 3365, 手指, 手
pet_16702, 3365, 手指, 手
pet_4002, 3365, 手指, 手
pet_9837, 3365, 手指, 手
pet_12848, 3365, 手指, 手
pet_20841, 3366, 衣服, 布
pet_4283, 3366, 衣服, 布
pet_20293, 3366, 衣服, 布
pet_19855, 3366, 衣服, 布
pet_196, 3366, 衣服, 布
pet_16300, 3366, 衣服, 布
pet_19894, 3366, 衣服, 布
pet_19853, 3366, 衣服, 布
pet_19041, 3366, 衣服, 布
pet_17475, 3366, 衣服, 布
pet_16194, 3366, 衣服, 布
pet_14165, 3366, 衣服, 布
pet_14718, 3389, 看書, 無聊
pet_18718, 3389, 看書, 無聊
pet_18392, 3389, 看書, 無聊
pet_18468, 3389, 看書, 無聊
pet_18383, 3389, 看書, 無聊
pet_4193, 3389, 看書, 無聊
pet_13376, 3389, 看書, 無聊
pet_10152, 3389, 看書, 無聊
pet_12583, 3389, 看書, 無聊
pet_11555, 3389, 看書, 無聊
pet_11556, 3389, 看書, 無聊
pet_7259, 3389, 看書, 無聊
pet_11796, 3389, 看書, 無聊
pet_9071, 3389, 看書, 無聊
pet_10959, 3389, 看書, 無聊
pet_10959, 3389, 看書, 無聊
pet_9143, 3389, 看書, 無聊
pet_7384, 3389, 看書, 無聊
pet_6534, 3389, 看書, 無聊
pet_6346, 3389, 看書, 無聊
pet_2900, 3389, 看書, 無聊
pet_4438, 3389, 看書, 無聊
pet_20096, 3385, 睡覺, 累
pet_20662, 3385, 睡覺, 累
pet_19813, 3385, 睡覺, 累
pet_1652, 3385, 睡覺, 累
pet_18721, 3385, 睡覺, 累
pet_18741, 3385, 睡覺, 累
pet_18361, 3385, 睡覺, 累
pet_16159, 3385, 睡覺, 累
pet_18404, 3385, 睡覺, 累
pet_16942, 3385, 睡覺, 累
pet_4206, 3385, 睡覺, 累
pet_17335, 3385, 睡覺, 累
pet_4770, 3385, 睡覺, 累
pet_16102, 3385, 睡覺, 累
pet_2747, 3385, 睡覺, 累
pet_13238, 3385, 睡覺, 累
pet_14117, 3385, 睡覺, 累
pet_11620, 3385, 睡覺, 累
pet_13238, 3385, 睡覺, 累
pet_13226, 3385, 睡覺, 累
pet_12758, 3385, 睡覺, 累
pet_18854, 3386, 睡覺, 補充體力
pet_19855, 3386, 睡覺, 補充體力
pet_19883, 3386, 睡覺, 補充體力
pet_19406, 3386, 睡覺, 補充體力
pet_19119, 3386, 睡覺, 補充體力
pet_18020, 3386, 睡覺, 補充體力
pet_17859, 3386, 睡覺, 補充體力
pet_18105, 3386, 睡覺, 補充體力
pet_17684, 3386, 睡覺, 補充體力
pet_17366, 3386, 睡覺, 補充體力
pet_17480, 3386, 睡覺, 補充體力
pet_17264, 3386, 睡覺, 補充體力
pet_11782, 3386, 睡覺, 補充體力
pet_6493, 3386, 睡覺, 補充體力
pet_15662, 3386, 睡覺, 補充體力
pet_7167, 3380, 鉛筆, 寫字
pet_16101, 3380, 鉛筆, 寫字
pet_16238, 3380, 鉛筆, 寫字
pet_15881, 3380, 鉛筆, 寫字
pet_15027, 3380, 鉛筆, 寫字
pet_13189, 3380, 鉛筆, 寫字
pet_11635, 3380, 鉛筆, 寫字
pet_12013, 3380, 鉛筆, 寫字
pet_11909, 3380, 鉛筆, 寫字
pet_11074, 3380, 鉛筆, 寫字
pet_10734, 3380, 鉛筆, 寫字
pet_20615, 3412, 睡覺, 蓋被子
pet_20281, 3412, 睡覺, 蓋被子
pet_16785, 3412, 睡覺, 蓋被子
pet_20187, 3412, 睡覺, 蓋被子
pet_19472, 3412, 睡覺, 蓋被子
pet_18960, 3412, 睡覺, 蓋被子
pet_248, 3412, 睡覺, 蓋被子
pet_17104, 3412, 睡覺, 蓋被子
pet_248, 3412, 睡覺, 蓋被子
pet_17526, 3412, 睡覺, 蓋被子
pet_17033, 3412, 睡覺, 蓋被子
pet_17033, 3412, 睡覺, 蓋被子
pet_16300, 3412, 睡覺, 蓋被子
pet_16890, 3412, 睡覺, 蓋被子
pet_19806, 3353, 讀書, 睡覺
pet_19894, 3353, 讀書, 睡覺
pet_3264, 3353, 讀書, 睡覺
pet_2395, 3353, 讀書, 睡覺
pet_18990, 3353, 讀書, 睡覺
pet_18057, 3353, 讀書, 睡覺
pet_18057, 3353, 讀書, 睡覺
pet_18085, 3353, 讀書, 睡覺
pet_18085, 3353, 讀書, 睡覺
pet_18085, 3353, 讀書, 睡覺
pet_16292, 3353, 讀書, 睡覺
pet_17888, 3353, 讀書, 睡覺
pet_17517, 3353, 讀書, 睡覺
pet_17330, 3353, 讀書, 睡覺
pet_15872, 3353, 讀書, 睡覺
pet_16102, 3353, 讀書, 睡覺
pet_18105, 3365, 嘴巴, 臉
pet_17995, 3365, 嘴巴, 臉
pet_17995, 3365, 嘴巴, 臉
pet_17751, 3365, 嘴巴, 臉
pet_17354, 3365, 嘴巴, 臉
pet_17033, 3365, 嘴巴, 臉
pet_16785, 3365, 嘴巴, 臉
pet_16745, 3365, 嘴巴, 臉
pet_16552, 3365, 嘴巴, 臉
pet_15834, 3365, 嘴巴, 臉
pet_15637, 3365, 嘴巴, 臉
pet_14592, 3365, 嘴巴, 臉
pet_11845, 3365, 嘴巴, 臉
pet_5899, 3365, 嘴巴, 臉
pet_2695, 3365, 嘴巴, 臉
pet_6493, 3365, 嘴巴, 臉
pet_6790, 3365, 嘴巴, 臉
pet_19499, 3415, 生日, 吹蠟燭
pet_20310, 3415, 生日, 吹蠟燭
pet_20244, 3415, 生日, 吹蠟燭
pet_18643, 3415, 生日, 吹蠟燭
pet_19925, 3415, 生日, 吹蠟燭
pet_19953, 3415, 生日, 吹蠟燭
pet_19583, 3415, 生日, 吹蠟燭
pet_18457, 3415, 生日, 吹蠟燭
pet_16890, 3415, 生日, 吹蠟燭
pet_5385, 3415, 生日, 吹蠟燭
pet_18057, 3415, 生日, 吹蠟燭
pet_18826, 3415, 生日, 吹蠟燭
pet_7756, 3415, 生日, 吹蠟燭
pet_18500, 3415, 生日, 吹蠟燭
pet_18089, 3415, 生日, 吹蠟燭
pet_18001, 3415, 生日, 吹蠟燭
pet_16300, 3415, 生日, 吹蠟燭
pet_17663, 3415, 生日, 吹蠟燭
pet_16571, 3415, 生日, 吹蠟燭
pet_20202, 3415, 家裡, 看電視
pet_19627, 3415, 家裡, 看電視
pet_19672, 3415, 家裡, 看電視
pet_17104, 3415, 家裡, 看電視
pet_18406, 3415, 家裡, 看電視
pet_19028, 3415, 家裡, 看電視
pet_18500, 3415, 家裡, 看電視
pet_18057, 3415, 家裡, 看電視
pet_17494, 3415, 家裡, 看電視
pet_17044, 3415, 家裡, 看電視
pet_6387, 3415, 家裡, 看電視
pet_16268, 3415, 家裡, 看電視
pet_14568, 3415, 家裡, 看電視
pet_15664, 3415, 家裡, 看電視
pet_16102, 3415, 家裡, 看電視
pet_15881, 3415, 家裡, 看電視
pet_20754, 3393, 老鼠, 貓咪
pet_20863, 3393, 老鼠, 貓咪
pet_19855, 3393, 老鼠, 貓咪
pet_20000, 3393, 老鼠, 貓咪
pet_19956, 3393, 老鼠, 貓咪
pet_19978, 3393, 老鼠, 貓咪
pet_19987, 3393, 老鼠, 貓咪
pet_19627, 3393, 老鼠, 貓咪
pet_18020, 3393, 老鼠, 貓咪
pet_18596, 3393, 老鼠, 貓咪
pet_15669, 3393, 老鼠, 貓咪
pet_16942, 3393, 老鼠, 貓咪
pet_16942, 3393, 老鼠, 貓咪
pet_18173, 3393, 老鼠, 貓咪
pet_17749, 3393, 老鼠, 貓咪
pet_16607, 3393, 老鼠, 貓咪
pet_19087, 3386, 工作, 養家
pet_20310, 3386, 工作, 養家
pet_20205, 3386, 工作, 養家
pet_18105, 3386, 工作, 養家
pet_18511, 3386, 工作, 養家
pet_18592, 3386, 工作, 養家
pet_18136, 3386, 工作, 養家
pet_16849, 3386, 工作, 養家
pet_16902, 3386, 工作, 養家
pet_16033, 3386, 工作, 養家
pet_15018, 3386, 工作, 養家
pet_14108, 3386, 工作, 養家
pet_14108, 3386, 工作, 養家
pet_15722, 3386, 讀書, 考試
pet_19712, 3386, 讀書, 考試
pet_20114, 3386, 讀書, 考試
pet_4827, 3386, 讀書, 考試
pet_19627, 3386, 讀書, 考試
