pet_15705, 3370, 蛋糕, 甜點
pet_12134, 3360, 忍耐, 深呼吸
pet_13995, 3360, 忍耐, 深呼吸
pet_15586, 3365, 做體操, 運動
pet_15586, 3365, 做體操, 運動
pet_12947, 3365, 做體操, 運動
pet_15535, 3365, 做體操, 運動
pet_6922, 3412, 先洗手, 開水龍頭
pet_15551, 3412, 先洗手, 開水龍頭
pet_15543, 3412, 先洗手, 開水龍頭
pet_15705, 3380, 錢, 買麵
pet_15594, 3380, 錢, 買麵
pet_15387, 3380, 錢, 買麵
pet_176, 3380, 錢, 想吃東西
pet_14147, 3380, 錢, 想吃東西
pet_15670, 3388, 開電腦, 放音樂
pet_14573, 3388, 開電腦, 放音樂
pet_15665, 3380, 嘴巴, 吃零食
pet_15673, 3380, 嘴巴, 吃零食
pet_28, 3380, 嘴巴, 吃零食
pet_4634, 3380, 嘴巴, 吃零食
pet_15508, 3380, 錢包, 拿錢
pet_12413, 3380, 手, 想換衣服
pet_12413, 3380, 手, 想換衣服
pet_15387, 3380, 手, 想換衣服
pet_15586, 3412, 戴耳機, 聽mp3
pet_15586, 3412, 戴耳機, 聽mp3
pet_15551, 3412, 戴耳機, 聽mp3
pet_12413, 3380, 衣櫥, 想換衣服
pet_12413, 3380, 衣櫥, 想換衣服
pet_15091, 3380, 衣櫥, 想換衣服
pet_14573, 3412, 喝酒, 加冰塊
pet_14573, 3412, 喝酒, 加冰塊
pet_15898, 3365, 鈔票, 錢
pet_15898, 3365, 鈔票, 錢
pet_15486, 3365, 鈔票, 錢
pet_386, 3380, 手, 打開包裝
pet_15810, 3365, 盤子, 餐具
pet_15656, 3365, 盤子, 餐具
pet_15655, 3365, 碗盤, 餐具
pet_15686, 3380, 鍋子, 煮熱水
pet_15677, 3412, 拿鑰匙, 開門
pet_15642, 3365, 電話, 通訊
pet_15669, 3380, 手, 打開音響
pet_15669, 3380, 手, 打開音響
pet_15672, 3365, 爆米花, 零食
pet_13208, 3365, 杯子, 餐具
pet_13033, 3380, 門, 開門
pet_15503, 3412, 生病, 不舒服
pet_12229, 3371, 錢, 口袋
pet_11834, 3391, 學生, 好成績
pet_15035, 3387, 節食, 好身材
pet_12822, 3388, 開音響, 唱歌
pet_15668, 3365, 枕頭, 床
pet_15669, 3388, 揪團, 唱歌
pet_15444, 3388, 揪團, 唱歌
pet_15665, 3395, 學生, 唸書
pet_15778, 3395, 學生, 唸書
pet_11753, 3389, 睡覺, 躺在床上
pet_5996, 3389, 睡覺, 躺在床上
pet_5096, 3389, 睡覺, 躺在床上
pet_14271, 3366, 電視, 電線
pet_11726, 3366, 電視, 電線
pet_3362, 3377, 小便斗, 廁所
pet_14266, 3377, 小便斗, 廁所
pet_15312, 3383, 人, 喝水
pet_5227, 3353, 情人節, 吃大餐
pet_15840, 3365, 羽球拍, 羽球
pet_15834, 3356, 快樂, 高興
pet_6493, 3356, 快樂, 高興
pet_13270, 3388, 放音樂, 跳舞
pet_13038, 3388, 放音樂, 跳舞
pet_6272, 3388, 放音樂, 跳舞
pet_14590, 3388, 先洗臉, 化妝
pet_8758, 3388, 先洗臉, 化妝
pet_13270, 3388, 暖身, 運動
pet_13270, 3388, 暖身, 運動
pet_400, 3371, 教官, 學校
pet_14164, 3358, 咳嗽, 感冒
pet_13485, 3358, 咳嗽, 感冒
pet_15881, 3365, 棒球, 運動
pet_15504, 3365, 棒球, 運動
pet_15429, 3388, 找手機, 打電話
pet_12840, 3388, 找手機, 打電話
pet_15656, 3367, 大海, 水
pet_28, 3380, 遙控器, 轉台
pet_15834, 3380, 枕頭, 休息
pet_13455, 3380, 枕頭, 休息
pet_11482, 3380, 枕頭, 休息
pet_15665, 3412, 聽音樂, 開心
pet_12794, 3412, 聽音樂, 開心
pet_14798, 3356, 戀愛, 開心
pet_14089, 3356, 戀愛, 開心
pet_15662, 3384, 電腦, 開機
pet_4193, 3393, 貓, 人類
pet_12822, 3356, 幸福, 開心
pet_11225, 3392, 媽媽, 壞小孩
pet_10559, 3392, 媽媽, 壞小孩
pet_11911, 3384, 貓咪, 吃飯
pet_14268, 3360, 洗頭髮, 沖水
pet_13241, 3384, 貓, 撒嬌
pet_11107, 3384, 貓, 撒嬌
pet_13387, 3383, 女生, 化妝
pet_10641, 3383, 女生, 化妝
pet_13387, 3383, 女生, 穿裙子
pet_10937, 3383, 女生, 穿裙子
pet_14321, 3377, 湯匙, 餐廳
pet_11126, 3377, 湯匙, 餐廳
pet_2542, 3354, 生病, 不開心
pet_10027, 3354, 生病, 不開心
pet_12058, 3365, 戀愛, 愛情
pet_11449, 3383, 恐龍, 吃肉
pet_5152, 3383, 恐龍, 吃肉
pet_14282, 3380, 紙, 讀書
pet_12380, 3380, 睡褲, 睡覺
pet_11410, 3380, 睡褲, 睡覺
pet_14266, 3360, 洗澡, 去浴室
pet_4440, 3393, 老虎, 獵人
pet_15872, 3378, 魚, 水族箱
pet_7179, 3365, 腰, 身體
pet_14568, 3378, 醫生, 醫院裡
pet_12116, 3384, 小孩, 吵鬧
pet_15785, 3380, 電話, 找朋友
pet_13403, 3380, 刀子, 打架
pet_13824, 3360, 喝水, 打開瓶蓋
pet_15662, 3385, 生氣, 被欺負
pet_11456, 3412, 休息, 聽音樂
pet_11269, 3412, 休息, 聽音樂
pet_12203, 3378, 樹木, 公園
pet_15694, 3378, 樹木, 公園
pet_15670, 3380, 水, 洗菜
pet_2874, 3354, 不運動, 變胖
pet_193, 3391, 老闆, 好員工
pet_9837, 3354, 睡覺, 有活力
pet_12583, 3389, 哭, 被罵
pet_15806, 3385, 開心, 高興
pet_127, 3385, 開心, 高興
pet_14568, 3388, 先刷牙, 睡覺
pet_15669, 3395, 老師, 不聽話
pet_11562, 3387, 睡覺, 健康
pet_5029, 3387, 睡覺, 健康
pet_14938, 3368, 飲料, 糖
pet_15673, 3360, 吃飯, 準備碗筷
pet_13834, 3392, 我, 失敗
pet_12413, 3388, 害羞, 臉紅
pet_14506, 3388, 害羞, 臉紅
pet_15491, 3360, 喝飲料, 買飲料
pet_386, 3360, 喝飲料, 買飲料
pet_15676, 3377, 捷運, 高雄
pet_386, 3360, 換運動服, 脫衣服
pet_15143, 3360, 換運動服, 脫衣服
pet_15637, 3380, 腳, 穿運動服
pet_15482, 3380, 電腦, 去聊天室
pet_14282, 3380, 電腦, 去聊天室
pet_266, 3380, 精神, 全神貫注
pet_15417, 3380, 精神, 全神貫注
pet_15417, 3365, 球鞋, 高爾夫球
pet_15417, 3365, 球鞋, 高爾夫球
pet_7167, 3360, 哭, 傷心
pet_12566, 3360, 哭, 傷心
pet_12878, 3354, 難過, 哭
pet_13717, 3370, 筆, 用具
pet_15841, 3383, 人類, 吃飯
pet_12046, 3377, 藥品, 醫院
pet_9080, 3360, 休息, 放鬆
pet_6616, 3360, 休息, 放鬆
pet_15181, 3360, 下雨, 穿雨衣
pet_196, 3360, 感冒, 休息
pet_12794, 3360, 感冒, 休息
pet_4206, 3377, 正妹, 夜店
pet_7786, 3360, 切菜, 洗菜
pet_12203, 3412, 上PTT, 養寵物
pet_11310, 3412, 上PTT, 養寵物
pet_13441, 3389, 唱歌, 聽音樂
pet_11579, 3389, 唱歌, 聽音樂
pet_14394, 3383, 鳥, 飛翔
pet_15662, 3409, 紫色, 顏色
pet_14805, 3380, 皮包, 逛街
pet_14266, 3385, 跳舞, 想跳舞
pet_15694, 3390, 小貓, 毛球
pet_13226, 3378, 窗戶, 房間
pet_12116, 3412, 跑步, 喘氣
pet_12758, 3354, 洗澡, 心情好
pet_15281, 3388, 開電腦, 上msn
pet_12731, 3353, 過年, 吃火鍋
pet_12848, 3399, 西藥, 苦
pet_14568, 3388, 開熱水器, 洗澡
pet_15717, 3370, 紅豆, 植物
pet_15834, 3388, 開水龍頭, 洗手
pet_9326, 3357, 改名, 好運
pet_15898, 3388, 開瓦斯, 煮菜
pet_15898, 3388, 開瓦斯, 煮菜
pet_9266, 3360, 洗臉, 開水龍頭
pet_15312, 3388, 打球, 流汗
pet_11874, 3356, 想念, 打電話
pet_13636, 3377, 酒, 夜店
pet_15680, 3380, 水壺, 裝水
pet_15143, 3392, 你, 難過
pet_14640, 3388, 洗米, 吃飯
pet_3530, 3388, 洗米, 吃飯
pet_5348, 3386, 哭, 傷心
pet_13534, 3395, 教授, 學生
pet_229, 3415, 大賣場, 買東西
pet_14321, 3377, 筷子, 餐廳
pet_15753, 3353, 肚子餓, 開冰箱
pet_12794, 3412, 肚子餓, 找食物
pet_6922, 3388, 跳舞, 快樂
pet_10842, 3393, 蟲, 殺蟲劑
pet_11801, 3353, 下雨, 躲雨
pet_7476, 3353, 下雨, 躲雨
pet_15700, 3365, 腦袋, 身體
pet_13712, 3388, 開水, 洗澡
pet_5105, 3368, 餅乾, 蛋
pet_10053, 3360, 泡麵, 買泡麵
pet_10334, 3368, 肥料, 廚餘
pet_13241, 3415, 中秋節, 吃烤肉
pet_11284, 3415, 中秋節, 吃烤肉
pet_12329, 3388, 開電視, 聽音樂
pet_13387, 3355, 劈腿, 分手
pet_14391, 3378, 衣櫃, 房間
pet_12375, 3378, 衣櫃, 房間
pet_15296, 3378, 鳥, 動物園
pet_12134, 3384, 狗, 啃骨頭
pet_12040, 3383, 醫生, 治病
pet_14271, 3366, 電視, 塑膠
pet_12380, 3366, 電視, 塑膠
pet_12610, 3357, 你, 幸運
pet_12202, 3357, 你, 幸運
pet_14122, 3387, 賺錢, 電腦
pet_12230, 3412, 開車, 聽音樂
pet_13721, 3383, 兔子, 吃
pet_13780, 3390, 貓, 睡
pet_11459, 3380, 牙籤, 吃水果
pet_15733, 3409, 綠色, 健康
pet_15841, 3356, 我, 快樂
pet_15417, 3389, 打人, 難過
pet_12840, 3383, 老闆, 賺錢
pet_12840, 3378, 太陽, 天上
pet_7845, 3388, 買飲料, 看電影
pet_10593, 3393, 我, 黑
pet_14608, 3384, 頭髮, 變長
pet_229, 3384, 手錶, 壞掉
pet_15670, 3386, 考試, 測驗
pet_12479, 3353, 吃壞肚子, 上廁所
pet_13204, 3353, 吃壞肚子, 上廁所
pet_12848, 3391, 歌手, 唱歌
pet_15848, 3365, 籃球, 運動
pet_15142, 3365, 籃球, 運動
pet_12397, 3356, 撿到錢, 開心
pet_12939, 3383, 老人, 散步
pet_864, 3412, 失戀, 哭泣
pet_12878, 3412, 吃飯, 配肉
pet_14795, 3412, 頭痛, 吃藥
pet_15482, 3412, 打電話, 撥號
pet_11534, 3412, 打電話, 撥號
pet_15018, 3380, 筷子, 吃大餐
pet_15018, 3380, 叉子, 吃大餐
pet_2923, 3393, 羚羊, 獅子
pet_13972, 3353, 生氣, 翻桌
pet_4843, 3353, 生氣, 翻桌
pet_14391, 3378, 警衛, 學校
pet_14158, 3383, 警察, 保護人民
pet_13925, 3354, 高興, 大笑
pet_10216, 3384, 女人, 笑
pet_9080, 3357, 做好事, 幸運
pet_15694, 3377, 資料, 網路上
pet_12017, 3384, 狗, 握手
pet_7003, 3384, 狗, 握手
pet_12768, 3368, 衣服, 線
pet_15912, 3356, 你, 我
pet_9176, 3354, 出去玩, 興奮
pet_15637, 3365, 嘴巴, 器官
pet_11845, 3365, 嘴巴, 器官
pet_5899, 3365, 嘴巴, 器官
pet_2695, 3365, 嘴巴, 器官
pet_1308, 3409, 憤怒, 生氣
pet_13090, 3389, 閉眼睛, 想睡覺
pet_12413, 3360, 逛街, 走路
pet_14048, 3387, 領錢, 錢
pet_14866, 3380, 雨鞋, 下雨天
pet_12576, 3354, 熬夜, 精神不濟
pet_10424, 3380, 主機, 打電腦
pet_8332, 3380, 健保卡, 看醫生
pet_248, 3380, 健保卡, 看醫生
pet_5734, 3412, 洗澡, 開心
pet_3686, 3389, 睡覺, 壓力大
pet_7017, 3389, 睡覺, 壓力大
pet_11617, 3378, 蠟像, 蠟像館
pet_9855, 3393, 我, 烏龜
pet_15674, 3360, 吃飯, 拿起筷子
pet_12130, 3377, 小鳥, 天空
pet_14445, 3370, 蘋果汁, 飲料
pet_15661, 3368, 蛋包飯, 雞蛋
pet_8736, 3354, 閱讀, 長知識
pet_12566, 3387, 加油, 好成績
pet_15190, 3360, 睡覺, 拿枕頭
pet_7073, 3360, 睡覺, 拿枕頭
pet_28, 3360, 睡覺, 有睡意
pet_248, 3360, 領錢, 去銀行
pet_4155, 3360, 領錢, 去銀行
pet_1541, 3355, 失戀, 大哭一場
pet_6556, 3355, 失戀, 大哭一場
pet_13443, 3384, 肚子, 變大
pet_10276, 3388, 煮菜, 吃飯
pet_14568, 3366, 電腦, 顯示卡
pet_12878, 3412, 吃飯, 配湯
pet_14009, 3355, 想睡, 睡覺
pet_14706, 3412, 上網, 上PTT
pet_6888, 3412, 上網, 上PTT
pet_10928, 3370, 幸福, 享受
pet_4750, 3370, 幸福, 享受
pet_15172, 3354, 我, 笑
pet_8581, 3380, 眼睛, 逛街
pet_13445, 3356, 吃飯, 有能量
pet_7774, 3360, 逛街, 準備錢
pet_6922, 3360, 逛街, 準備錢
pet_15677, 3380, 電腦, 下載
pet_14321, 3354, 努力, 成功
pet_13108, 3353, 失眠, 睡覺
pet_4002, 3366, 冰塊, 果汁
pet_15748, 3388, 插電, 開電視
pet_7173, 3388, 插電, 開電視
pet_12878, 3356, 看電視, 開心
pet_7786, 3380, 火, 煮菜
pet_6916, 3380, 火, 煮菜
pet_12920, 3354, 工作, 疲累
pet_15379, 3380, 原子筆, 寫作業
pet_15142, 3387, 工作, 收入
pet_10584, 3392, 總統, 批評
pet_7177, 3360, 穿鞋, 拿鞋子
pet_12116, 3415, 過年, 包紅包
pet_15785, 3395, 我, 他
pet_11644, 3384, 貓咪, 吃
pet_1794, 3356, 沒錢, 工作
pet_8539, 3380, 武器, 打架
pet_6747, 3380, 武器, 打架
pet_13226, 3356, 失望, 難過
pet_15660, 3404, 想睡, 睡覺
pet_9364, 3391, 沒有人, 被打
pet_7051, 3391, 沒有人, 被打
pet_15760, 3366, 書, 竹子
pet_10002, 3371, 阿扁, 監獄
pet_7157, 3368, 枕頭, 布
pet_13966, 3366, 房子, 鐵皮
pet_10222, 3365, 我, 他
pet_14517, 3399, 水, 無味
pet_5336, 3365, 錢, 我
pet_15018, 3388, 擠牙膏, 刷牙
pet_6143, 3388, 擠牙膏, 刷牙
pet_5105, 3387, 念書, 錢
pet_15925, 3353, 肚子餓, 吃麵包
pet_11556, 3366, 內褲, 紙
pet_15762, 3356, 愛睏, 想睡覺
pet_15785, 3373, 螞蟻, 桌子
pet_14269, 3391, 我, 玩電腦
pet_13712, 3388, 轉門把, 開門
pet_9239, 3380, 嘴巴, 打哈欠
pet_6493, 3380, 嘴巴, 打哈欠
pet_15035, 3388, 開水龍頭, 洗米
pet_10216, 3412, 吃飯, 坐著
pet_5703, 3360, 開心, 快樂
pet_1746, 3360, 開心, 快樂
pet_10739, 3390, 老人, 聊天
pet_9071, 3390, 老人, 聊天
pet_15694, 3386, 喝水, 補充水份
pet_12946, 3386, 喝水, 補充水份
pet_15503, 3393, 老師, 壞學生
pet_15513, 3380, 水, 煮湯
pet_4238, 3356, 吃太飽, 不想動
pet_14837, 3355, 害羞, 臉紅
pet_9429, 3378, 學生, 中興大學
pet_12397, 3385, 哭, 被劈腿
pet_15035, 3360, 出門, 關燈
pet_11587, 3360, 出門, 關燈
pet_14952, 3380, 銀行, 存錢
pet_10216, 3383, 貓, 上廁所
pet_9266, 3383, 貓, 上廁所
pet_12822, 3380, 碗公, 吃飯
pet_7786, 3412, 快樂, 微笑
pet_13443, 3360, 泡泡麵, 準備筷子
pet_10305, 3370, 愛情, 解藥
pet_12954, 3385, 運動, 喜歡運動
pet_11423, 3380, 眼鏡, 看電影
pet_12656, 3399, 飲料, 解渴
pet_1705, 3390, 柯南, 小蘭
pet_14952, 3360, 打球, 拉筋
pet_15694, 3370, 樹, 植物
pet_15895, 3388, 睡覺, 放輕鬆
pet_10802, 3388, 睡覺, 放輕鬆
pet_12756, 3399, 水果, 營養
pet_15856, 3380, 刀子, 生氣
pet_2435, 3353, 洗澡, 洗頭
pet_13270, 3385, 微笑, 心情好
pet_13060, 3355, 睡醒, 肚子餓
pet_13534, 3393, 狗, 肚子餓
pet_15677, 3380, 網路, 下載
pet_14268, 3370, 知識, 力量
pet_12864, 3383, 鳥, 叫
pet_15417, 3388, 拿碗筷, 吃飯
pet_14795, 3412, 頭痛, 休息
pet_15665, 3353, 開心, 抱抱
pet_8980, 3355, 烏雲密佈, 下大雨
pet_15372, 3383, 我們, 睡覺
pet_15018, 3380, 錢, 吃大餐
pet_15444, 3380, 桿麵棍, 桿麵
pet_10966, 3386, 考試, 畢業
pet_12949, 3386, 游泳, 運動
pet_14952, 3412, 睡覺, 穿睡衣
pet_15638, 3387, 先有駕照, 車子
pet_11631, 3412, 颱風, 吃泡麵
pet_13862, 3360, 吃飯, 漱口
pet_9392, 3393, 老師, 家長
pet_11480, 3412, 憤怒, 罵人
pet_13782, 3404, 生病了, 頭痛
pet_12370, 3383, 牛, 睡覺
pet_15748, 3415, 晚上, 吃飯
pet_12552, 3384, 烏龜, 爬
pet_10, 3360, 吃泡麵, 買泡麵
pet_15645, 3393, 蟑螂, 狗
pet_12939, 3384, 小狗, 跑
pet_10891, 3384, 小狗, 跑
pet_9670, 3380, 籃球, 運動
pet_10866, 3412, 喝酒, 喝醉
pet_11635, 3358, 跑步, 流汗
pet_13925, 3360, 睡覺, 數羊
pet_15764, 3387, 努力念書, 好成績
pet_196, 3360, 買東西, 出門
pet_15230, 3412, 看電視, 很開心
pet_8683, 3383, 蜘蛛, 吐絲
pet_15637, 3360, 肚子餓, 煮飯
pet_12203, 3360, 肚子餓, 煮飯
pet_11453, 3383, 鴨子, 游泳
pet_8939, 3383, 鴨子, 游泳
pet_10276, 3355, 考試, 歐趴
pet_10559, 3380, 眼睛, 寫字
pet_14047, 3378, 蛋, 冰箱
pet_339, 3384, 小孩, 吃
pet_11818, 3384, 小孩, 吃
pet_13405, 3395, 你, 劈腿
pet_3239, 3367, 饅頭, 麵粉
pet_601, 3412, 颱風, 躲在家裡
pet_7138, 3391, 哥哥, 吃飯
pet_15679, 3380, 提款卡, 領錢
pet_7684, 3380, 提款卡, 領錢
pet_15656, 3375, 廚房, 房間
pet_13008, 3355, 去北極, 穿厚衣服
pet_8230, 3380, 貓砂, 養貓
pet_7834, 3380, 貓砂, 養貓
pet_12035, 3387, 出去玩, 快樂
pet_15881, 3360, 吃泡麵, 泡泡麵
pet_11057, 3360, 吃泡麵, 泡泡麵
pet_15672, 3384, 狗, 吵
pet_4155, 3368, 飲料, 葡萄
pet_15748, 3354, 吃飯, 想喝飲料
pet_339, 3384, 小孩, 玩
pet_11818, 3384, 小孩, 玩
pet_11834, 3412, 地震, 跑
pet_14769, 3393, 大象, 人類
pet_15810, 3384, 喇叭, 發出聲音
pet_15748, 3390, 嬰兒, 睡覺
pet_10107, 3390, 嬰兒, 睡覺
pet_7249, 3390, 嬰兒, 睡覺
pet_5899, 3390, 嬰兒, 睡覺
pet_11108, 3378, 肉, 冰箱
pet_11562, 3378, 肉, 冰箱
pet_12354, 3370, 衣櫃, 家具
pet_13893, 3412, 上廁所, 拿衛生紙
pet_10829, 3412, 上廁所, 拿衛生紙
pet_14562, 3370, 書桌, 桌子
pet_11510, 3390, 小狗, 肉
pet_5189, 3412, 溺水, 求救
pet_14627, 3373, 飛機, 天空
pet_5647, 3360, 上網, 開螢幕
pet_6041, 3360, 上網, 開螢幕
pet_8827, 3380, 錢包, 逛街
pet_864, 3380, 錢包, 逛街
pet_11237, 3383, 老鼠, 吃飯
pet_15313, 3384, 人, 運動
pet_9632, 3389, 認真, 唸書
pet_12612, 3412, 淹水, 求救
pet_6164, 3383, 狗, 拿報紙
pet_5703, 3367, 蛋糕, 水
pet_12513, 3388, 去床上, 睡覺
pet_7003, 3380, 餐桌, 吃飯
pet_11491, 3412, 坐車, 睡覺
pet_6164, 3392, 老師, 感冒
pet_11310, 3367, 桌子, 塑膠
pet_13247, 3380, 小燈, 睡覺
pet_6470, 3380, 小燈, 睡覺
pet_7259, 3366, 衣服, 亞麻
pet_5425, 3354, 累, 休息
pet_15665, 3388, 開心, 聽音樂
pet_15645, 3360, 刷牙, 拿牙膏
pet_13220, 3355, 分手, 難過
pet_12612, 3356, 快樂, 很滿足
pet_14568, 3388, 躺床上, 睡覺
pet_5348, 3415, 家裡, 吃
pet_6232, 3415, 家裡, 吃
pet_15660, 3378, 跑道, 操場
pet_11874, 3384, 風箏, 飛
pet_15696, 3377, 火車, 車站
pet_10936, 3377, 細菌, 馬桶
pet_14514, 3354, 吃飽飯, 睡著
pet_5177, 3354, 吃飽飯, 睡著
pet_15748, 3365, 手, 四肢
pet_15500, 3377, 桌子, 房間
pet_6556, 3353, 肚子餓, 煮水餃
pet_14562, 3412, 唱歌, 快樂
pet_15881, 3385, 吃飯, 愛吃
pet_12475, 3356, 讀書, 覺得累
pet_12610, 3392, 老闆, 罰單
pet_15785, 3354, 歐趴, 爽
pet_14925, 3354, 笨蛋, 生氣
pet_12374, 3415, 夏天, 游泳
pet_15694, 3384, 媽媽, 打小孩
pet_11170, 3354, 作弊, 得高分
pet_5998, 3384, 蕭敬騰, 唱歌
pet_15712, 3384, 動物, 叫
pet_12768, 3353, 生氣, 罵髒話
pet_11750, 3353, 生氣, 罵髒話
pet_11169, 3389, 找朋友, 開心
pet_10959, 3378, 錢, 我沒
pet_12481, 3388, 睡覺, 聽音樂
pet_15785, 3404, 可愛, 小豬
pet_11915, 3384, 狗, 喝
pet_6997, 3355, 生病, 住院
pet_3651, 3355, 生病, 住院
pet_10673, 3354, 中樂透, 高興
pet_15837, 3360, 出門, 穿鞋
pet_4498, 3360, 出門, 穿鞋
pet_15354, 3388, 躺在沙發上, 看電視
pet_15785, 3387, 努力賺錢, 很多錢
pet_15785, 3387, 努力賺錢, 很多錢
pet_3624, 3387, 努力賺錢, 很多錢
pet_5029, 3368, 桌子, 大理石
pet_15651, 3412, 睡覺, 閉上眼
pet_4238, 3353, 看電視, 笑
pet_12978, 3399, 愛, 甜蜜
pet_15851, 3378, 鞋子, 鞋店
pet_15881, 3415, 汽車旅館, 睡覺
pet_10000, 3353, 下雨, 穿雨衣
pet_4021, 3353, 下雨, 穿雨衣
pet_15748, 3353, 吃太多, 睡覺
pet_3647, 3415, 睡覺時, 打呼
pet_15737, 3357, 電視, 快樂
pet_15677, 3353, 心情不好, 大吃大喝
pet_15773, 3365, 廁所, 房子
pet_196, 3360, 感冒, 睡覺
pet_8230, 3353, 開心, 逛街
pet_6962, 3385, 快樂, 吃飯
pet_5152, 3412, 難過, 流淚
pet_13485, 3378, 犀牛, 動物園
pet_8121, 3383, 肥皂, 洗澡
pet_601, 3353, 洗澡, 泡澡
pet_13925, 3360, 泡麵, 煮水
pet_7051, 3378, 人, 籃球場
pet_4002, 3378, 人, 籃球場
pet_12134, 3389, 唸書, 上學
pet_11286, 3353, 流汗, 喝水
pet_15188, 3388, 開門, 出門
pet_6412, 3388, 開門, 出門
pet_9779, 3393, 小孩, 我
pet_15018, 3360, 上床, 洗澡
pet_11644, 3393, 斑馬, 獅子
pet_15645, 3378, 臭味, 馬桶
pet_15696, 3367, 人體, 血液
pet_4638, 3391, 不爽, 打人
pet_10736, 3385, 流淚, 感動
pet_11763, 3384, 睡覺, 翻身
pet_7766, 3384, 睡覺, 翻身
pet_111, 3387, 運動, 好體力
pet_99, 3380, 皮包, 出門
pet_2747, 3390, 貓, 吃
pet_13935, 3380, 啞鈴, 運動
pet_1365, 3389, 大叫, 心情不好
pet_15417, 3389, 打電動, 難過
pet_8344, 3388, 躺下來, 睡覺
pet_6493, 3389, 打人, 不開心
pet_13364, 3412, 痛苦, 大叫
pet_12413, 3392, 我, 老師
pet_12413, 3392, 你, 老師
pet_12413, 3392, 他, 老師
pet_12283, 3378, 魚, 水裡
pet_6659, 3353, 睡覺, 起床
pet_15651, 3390, 我, 睡
pet_13246, 3393, 先生, 老婆
pet_13443, 3360, 吃泡麵, 準備筷子
pet_5949, 3415, 夏天, 去海邊
pet_12864, 3383, 貓, 打滾
pet_14573, 3415, 宿舍, 看電視
pet_14805, 3356, 開心, 吃飯
pet_10521, 3360, 親親, 刷牙
pet_12518, 3380, 枕頭, 想睡覺
pet_1010, 3389, 蓋被被, 睡覺
pet_4440, 3368, 房子, 水泥
pet_15651, 3380, 頭腦, 發呆
pet_13597, 3373, 太陽, 天空
pet_13534, 3393, 我, 考試
pet_11542, 3353, 肚子痛, 放屁
pet_11097, 3378, 弟弟, 家裡
pet_7873, 3392, 我, 洗澡
pet_10031, 3353, 吃飯, 開心
pet_4980, 3377, 草, 花園
pet_13455, 3354, 背叛, 生氣
pet_1167, 3388, 喝咖啡, 讀書
pet_908, 3380, 火, 抽菸
pet_12950, 3388, 去買, 吃飯
pet_11891, 3388, 肚子叫, 吃飯
pet_10866, 3388, 肚子叫, 吃飯
pet_11722, 3365, 手, 人體
pet_9829, 3378, 床, 家裡
pet_7496, 3378, 床, 家裡
pet_6922, 3389, 大叫, 覺得難過
pet_5102, 3353, 曖昧, 告白
pet_10842, 3366, 衛生紙, 木頭
pet_2747, 3387, 吃飯, 健康
pet_10619, 3370, 漫畫, 休閒
pet_12597, 3366, 便當, 麵
pet_15188, 3380, 槍, 打架
pet_10661, 3384, 無聊, 睡覺
pet_9578, 3378, 錢, 陳水扁
pet_15761, 3393, 我, 高
pet_11644, 3393, 我, 高
pet_15673, 3388, 睡覺, 關燈
pet_1543, 3388, 睡覺, 關燈
pet_14268, 3383, 保全, 看家
pet_15660, 3415, 生日時, 許願
pet_15700, 3412, 洗澡, 洗衣服
pet_15881, 3380, 空氣, 放屁
pet_6143, 3366, 棉被, 蠶絲
pet_1575, 3366, 棉被, 蠶絲
pet_15644, 3371, 人, 家
pet_3910, 3389, 喝熱湯, 冷
pet_12566, 3386, 罵人, 發洩
pet_263, 3384, 鬧鐘, 唱歌
pet_12475, 3353, 下雨天, 淋雨
pet_12513, 3358, 放屁, 臭味
pet_12229, 3392, 人, 沒錢
pet_9273, 3383, 吃飯, 吃菜
pet_3083, 3383, 吃飯, 吃菜
pet_8545, 3354, 鬼, 害怕
pet_13375, 3386, 睡覺, 自己
pet_12848, 3391, 演員, 演戲
pet_12479, 3380, 手指, 打電腦
pet_11546, 3360, 煮飯, 插電
pet_864, 3357, 中樂透, 錢財
pet_15703, 3377, 球鞋, 鞋櫃
pet_11997, 3384, 睡覺, 有精神
pet_11910, 3377, 天使, 天堂
pet_8998, 3385, 不爽, 生氣
pet_9788, 3383, 貓, 打架
pet_12486, 3360, 大便, 找廁所
pet_9257, 3360, 大便, 找廁所
pet_15694, 3380, 女朋友, 睡覺
pet_15662, 3385, 餓, 想吃東西
pet_6246, 3358, 騎車, 車禍
pet_11585, 3392, 你, 變胖
pet_41, 3415, 睡覺時, 作夢
pet_12660, 3380, 電燈, 看電視
pet_14568, 3412, 喝湯, 吹涼
pet_1875, 3412, 喝湯, 吹涼
pet_11648, 3380, 音響, 聽歌
pet_12920, 3354, 購物, 開心
pet_15849, 3380, 手, 穿衣服
pet_11333, 3356, 放屁, 很臭
pet_9257, 3370, 幸福, 快樂
pet_15722, 3353, 肚子痛, 吃止痛藥
pet_13179, 3360, 吃泡麵, 打開包裝
pet_4238, 3385, 喝酒, 開心
pet_12280, 3386, 戀愛, 開心
pet_15662, 3357, 平安符, 好運
pet_93, 3357, 平安符, 好運
pet_6203, 3399, 睡覺, 快樂
pet_3907, 3415, 無聊的時候, 看電視
pet_15810, 3368, 椅子, 木材
pet_9095, 3366, 衣服, 石油
pet_5229, 3366, 衣服, 石油
pet_9794, 3380, 球鞋, 跑步
pet_15665, 3384, 老鼠, 叫
pet_14517, 3356, 睡覺, 很舒服
